,Geo,Date_Time,User,Tweet,Language,Location,UserAccountVerified,Tweet_Source,Retweet_Count,Tweet_FavCount
503,,2020-03-14 12:35:19,WachukaWambui1, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,,False,Twitter for Android,176,0
504,,2020-03-14 12:35:08,KwameMurphy1," #coronavirus indicates something major has been birthed in the spiritual realm. Study 1982, 2008, 2020. #nabiiquotes #covi…",en,"Tema, Ghana",False,Twitter for Android,1,0
505,,2020-03-14 12:34:59,_Asbelkipyego, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,Nairobi ,False,Twitter for Android,176,0
506,,2020-03-14 12:34:13,bmachairman,"#coronavirus indicates something major has been birthed in the spiritual realm. Study 1982, 2008, 2020. … ",en,Nairobi,False,Twitter for Android,1,1
507,,2020-03-14 12:34:03,JrJumu, Raymond Reddington already knows who created the Corona virus but he can only talk to Elizabeth Keen. Lizzy where are yo…,en, Bridge ,False,Twitter for Android,496,0
508,,2020-03-14 12:33:56,blessedmorn, Who is fooling who?Why would the government LIE! Why would this lady LIE!Jane knows her itinerary and it’s what CS Kagwe…,en,"Nairobi, Kenya",False,Twitter Web App,115,0
509,,2020-03-14 12:33:55,dennismusyimi6,"Tension everywhere about the corona thing,to a level of attaching 😷 to every post😂😷#coronaInkenya",en,,False,Twitter Web App,0,0
510,,2020-03-14 12:33:54,MtuSaba_,  Lakini Matiang'i ni kama wewe hutumia matoke kufikiria. You allow flights while countries seriously facing…,in,Liyavo,False,Twitter Web App,1,0
511,,2020-03-14 12:33:37,gg_gitaus, #rongai #covid19kenya #Rwanda #KOTLoyals #KOTLoyalsOnly #Alai #coronaInkenya #Reddington  Mkichomea mtu kwa mat ati ako na…,tl,Nairobi Kenya7,False,Twitter for Android,3,0
512,,2020-03-14 12:33:31,Varaq,Been buying sanitizers regularly at about Ksh 400 for some time. Today they told me it’s Ksh 2500 and just one rema… ,en,"Nairobi, Kenya",False,Twitter for iPhone,0,0
513,,2020-03-14 12:33:30,Manga_MaEst1996, Corona virus 🦠 is in Kenya 🇰🇪 then i pitty we baganda whose nose can’t fit in masks#coronaInkenya,en,,False,Twitter for Android,21,0
514,,2020-03-14 12:33:24,XiiiBless,🔥🔥Early weekend Offer🔥🔥🔥MacBook pro 2019 256ssd hard disk 8gb ram 1.4Ghz turbo bost to 3.5GhzPrice 55k… ,pl,NY,False,Twitter for Android,0,0
515,,2020-03-14 12:33:18,mambotyte, Who is the smartest schemer??A-Raymond Reddignton B-Michael ScofieldC-Sergio Marquina (Professor)D-Baba#coronaInkenya…,en,"Nairobi, Kenya",False,Twitter for Android,9,0
516,,2020-03-14 12:33:17,Real_abdii, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,,False,Twitter for iPhone,254,0
517,,2020-03-14 12:33:17,churchill_king, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,,False,Twitter for iPhone,176,0
518,,2020-03-14 12:33:07,blessedmorn, This week's editorial cartoon by  #coronaInkenya #CoronaVirusUpdate ,en,"Nairobi, Kenya",False,Twitter Web App,8,0
519,,2020-03-14 12:32:57,bmachairman,#coronavirus is time to enforce cashless public transport#coronavirus is good to for hygiene behaviour change… ,en,Nairobi,False,Twitter for Android,0,0
520,,2020-03-14 12:32:33,DuckyLube," ""Dembe, get the chopper. We're going to Wuhan China."" #covid19kenya #CoronaVirusUpdates #coronaInkenya #rongai …",en,Tsunami,False,Twitter for Android,2,0
521,,2020-03-14 12:32:26,KariahMwangi, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,,False,Twitter for Android,176,0
522,,2020-03-14 12:32:17,Aurora99224299, Who is fooling who?Why would the government LIE! Why would this lady LIE!Jane knows her itinerary and it’s what CS Kagwe…,en,,False,Twitter Web App,115,0
523,,2020-03-14 12:32:06,KimNelson_, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,East Africa +254,False,Twitter for Android,328,0
524,,2020-03-14 12:31:55,Kipchumba786, Raymond Reddington already knows who created the Corona virus but he can only talk to Elizabeth Keen. Lizzy where are yo…,en,,False,Twitter for Android,496,0
525,,2020-03-14 12:31:40,dazzjgillen,"   These are crazy prices.  Pack of 50 sells for 2,800  distribut…",en,"Nairobi, Kenya",False,Twitter for Android,2,0
526,,2020-03-14 12:31:31,Wishfmradio,7 People Believed to Have come into Contact with Coronavirus patient isolated at MbagathiReports indicate that the… ,en,Kenya,False,Twitter Web App,0,0
527,,2020-03-14 12:31:26,i_am_akaka,#rongai #covid19kenya #Rwanda #KOTLoyals #KOTLoyalsOnly #Alai #coronaInkenya #Reddington  Mkichomea mtu kwa mat at… ,tl,Nairobi,False,Twitter Web App,3,5
528,,2020-03-14 12:31:26,ISAACOC62825283,On sale6 bedroom mansion in MalindiFully furnishedPlease Contact 0718 599 096 for enquiry#covid19kenya… ,en,,False,Twitter for Android,0,3
529,,2020-03-14 12:31:21,abdirizak2030,😂😂😂😂😂😂 #covid19kenya #coronaInkenya #rongai ,und,Kenya,False,Twitter for Android,1,4
530,,2020-03-14 12:31:00,DuncanSmort, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,KENYA,False,Twitter for Android,254,0
531,,2020-03-14 12:30:58,jakom_ron,"""Dembe, get the chopper. We're going to Wuhan China."" #covid19kenya #CoronaVirusUpdates #coronaInkenya #rongai ",en,Wherever God places me 🇰🇪,False,Twitter for Android,2,1
532,,2020-03-14 12:30:49,Learnedfriend2, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,,False,Twitter Web App,254,0
533,,2020-03-14 12:30:46,NonnySavage, It may well be that we'll have to REPENT in this generation. Not merely for the vitriolic words and the violent actions of th…,en,Nigeria Anambra ,False,Twitter for Android,20,0
534,,2020-03-14 12:30:45,blessedmorn, Everything good comes from Canada except Justin Bieber🙆🙆#coronaInkenya#covid19kenya ,en,"Nairobi, Kenya",False,Twitter Web App,11,0
535,,2020-03-14 12:30:33,Maruff_warraich, Good Morning.. #coronaInkenya #CoronaVirusUpdates ,en,Pakistan,False,Twitter for Android,618,0
536,,2020-03-14 12:30:20,GeorgeOnsase, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,"Nairobi, Kenya",False,Twitter for Android,328,0
537,,2020-03-14 12:29:58,MwakeraEmmanuel,#covid19kenyaDear Catholics#coronaInkenya #coronaviruske #CoronaVirusUpdates   ,en,Mombasa,False,Twitter for Android,0,1
538,,2020-03-14 12:29:56,keyonzo_daniel, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,,False,Twitter Web App,254,0
539,,2020-03-14 12:29:40,karegitu97,#covid19kenya#coronaInkenya #CoronaVirusUpdates What if the  protective masks y'all are purchasing actually have the virus on them?,en,"Nairobi, Kenya",False,Twitter for Android,0,2
540,,2020-03-14 12:29:35,WinnieJToo,         it is time…,en,"Nairobi, Kenya",False,Twitter for Android,3,0
541,,2020-03-14 12:29:03,bmachairman,#coronavirus is judgement for China's internal and external exploitation including SGR #nabiiquotes #coronaInkenya… ,en,Nairobi,False,Twitter for Android,0,1
542,,2020-03-14 12:28:42,MtuSaba_,    stand up and speak #coronaInkenya #coronavirusinKenya ,en,Liyavo,False,Twitter Web App,0,0
543,,2020-03-14 12:28:39,DjChiwax,"Aki Kalenjins save us the masks, we need them #covid19kenya #CoronaVirusUpdates #coronaInkenya ",en,Nairobi Kenya,False,Twitter Web App,0,1
544,,2020-03-14 12:28:37,supremedental_,"When you need any type of dental work done,the last thing you want is an uncomfortable procedure.Contact us today… ",en,,False,Twitter for Android,1,1
545,,2020-03-14 12:28:36,richmansionKE,"When you need any type of dental work done,the last thing you want is an uncomfortable procedure.Contact… ",en,,False,Twitter for Android,1,0
546,,2020-03-14 12:28:34,copiyo," Hey everyone!As a health tech company (telemedicine), we at Nadia take the COVID-19 (Corona virus) situation very serious…",en,,False,Twitter for Android,3,0
547,,2020-03-14 12:28:30,majiyambosho,#CoronaVirusUpdates #covid19kenya #coronaInkenya Ndo nafika ushagoo🤣🤣🤣🤣🤣uku kwetu wanaita io homa ya China Gikoror… ,in,,False,Twitter for iPhone,0,1
548,,2020-03-14 12:28:27,cytokings,But why does Owuor find pleasure in taking responsibility of worst world disasters!? #coronaInkenya,en,"Nairobi, Kenya",False,Twitter for Android,0,0
549,,2020-03-14 12:28:21,citizenkenya80,     these are the football funs of   tying to… ,en,"Nairobi, Kenya",False,Twitter Web App,0,2
550,,2020-03-14 12:27:36,Basic_KG, How my country Kenya is hiding from Corona Virus Pandemic 🤣🤣🤣💦 #covid19kenya #coronaInkenya #RepentNowNations Rwanda ht…,en,"Orapa,Botswana",False,Twitter Web App,4,0
551,,2020-03-14 12:27:29,Evelynn22835434, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,,False,Twitter for Android,176,0
552,,2020-03-14 12:27:22,AbelMisita, #covid19kenya #Covid_19 #coronaInkenya #coronavirus #CoronaOutbreak repent ,en,"Nairobi, Kenya",False,Twitter for iPhone,91,0
553,,2020-03-14 12:26:55,nmusyoka85, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,"Kitui, Kenya",False,Twitter for Android,254,0
554,,2020-03-14 12:26:30,OliverBite," They forgot ""The Remedy - Jason Mraz""""We will cure this dirty old disease, well if you gots the po… ",en,"Nairobi, Kenya",False,Twitter for Android,0,0
555,,2020-03-14 12:26:25,blessedmorn, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,"Nairobi, Kenya",False,Twitter Web App,176,0
556,,2020-03-14 12:26:06,chelahlangat, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,"Nairobi, Kenya",False,Twitter for Android,328,0
557,,2020-03-14 12:25:54,ADowladnimo, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,,False,Twitter for Android,254,0
558,,2020-03-14 12:25:54,CKK_Kenya,People of the INTERNET;😷 Don't SPREAD false information📣 Only SPREAD  OFFICIAL info -… ,en,Africa,False,Twitter for Android,2,2
559,,2020-03-14 12:25:46,simon_ireri, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,,False,Twitter Web App,328,0
560,,2020-03-14 12:25:28,CMigwambo, We are live! #SportsFinale!Join us for your go to sports show only on ! …,en,Nairobi Kenya.,False,Twitter Web App,3,0
561,,2020-03-14 12:25:04,Alphonc05983657,#CoronaVirusUpdates #KOTLchoyals #GalaxyS20 #COVID19 #hbrfanzone #coronaInkenya #covid19SA Let every Christian tun… ,en,Kenya,False,Twitter for Android,0,0
562,,2020-03-14 12:25:03,JullyMoraa, #coronavirusinKenya has come with many advantages but only one big disadvantage #coronavirusdeath… ,en,Nairobi,False,Twitter Web App,0,0
563,,2020-03-14 12:25:00,keyamour, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,Earth,False,Twitter for Android,328,0
564,,2020-03-14 12:24:53,andre__gunner, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,around the world,False,Twitter for Android,328,0
565,,2020-03-14 12:24:50,mainaerick92, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,Umoja Nairobi,False,Twitter for Android,254,0
566,,2020-03-14 12:24:45,abdirizak2030,Hongera mheshimiwa ! Marvellous job indeed your pocket is fair to all &amp; sundry #covid19kenya #coronaInkenya #rongai… ,en,Kenya,False,Twitter for Android,0,0
567,,2020-03-14 12:24:25,jamhuri_steve, Stay safe.Meanwhile Gargling ni kufanya Groooooo  Groooooo .Hope you feel me #covid19kenya #coronaInkenya #rongai …,en,"Nairobi, Kenya",False,Twitter for Android,34,0
568,,2020-03-14 12:24:22,mukhebijunior, Stay safe.Meanwhile Gargling ni kufanya Groooooo  Groooooo .Hope you feel me #covid19kenya #coronaInkenya #rongai …,en,"Nairobi, Kenya",False,Twitter for Android,34,0
569,,2020-03-14 12:24:21,Zackokoth41, We African we are doomed for really.Hahahahah this is madness#CoronaVirusUpdates #covid19kenya#coronaInkenya #COVID19…,en,"Nairobi, Kenya",False,Twitter for Android,1,0
570,,2020-03-14 12:24:19,duncankibetjnr, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,"Nakuru, Kenya",False,Twitter for Android,254,0
571,,2020-03-14 12:24:17,Jackie77921927, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,,False,Twitter for Android,176,0
572,,2020-03-14 12:24:12,IamMitambo, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,"Thika, Kenya",False,Twitter for Android,254,0
573,,2020-03-14 12:23:42,wezix, One word for our Own British government #coronavirus #coronaUK #COVID_19uk #COVIDー19 #Covid_19 #QuarantineAndChill #Quarant…,en,,False,Twitter Web App,13,0
574,,2020-03-14 12:23:30,VincentTarus7,I think  Kenya is  overrated we don't  have capacity esp with this government  of ours. #coronaInkenya… ,en,njoro,False,Twitter Web App,0,0
575,,2020-03-14 12:23:22,KosgeiRonick, #ROGAROGA what a man can do  woman can do better #covid19kenya #CoronaVirusUpdates  #GalaxyS20  #coronaInkenya #rongai #coro…,en,Nairobi,False,Twitter Web App,1,0
576,,2020-03-14 12:23:20,MyDawaApp,"   These are crazy prices.  Pack of 50 sells for 2,800  distribut…",en,"Nairobi, Kenya",False,TweetDeck,2,0
577,,2020-03-14 12:23:12,monsieur_adede, Stay safe.Meanwhile Gargling ni kufanya Groooooo  Groooooo .Hope you feel me #covid19kenya #coronaInkenya #rongai …,en,"nairobi,kenya",False,Twitter Web App,34,0
578,,2020-03-14 12:23:05,kuldeep22362843,ओ कोरोना कल आना ।     #CoronaVirusUpdates #coronavirus #CoronaOutbreak #coronaInkenya,hi,,False,Twitter for Android,0,1
579,,2020-03-14 12:22:37,Enrrg, 📈 The Coronavirus' evolution over time #COVID19 #coronavirus #CoronaVirusUpdates #CoronaVirusItaly #COVIDー19 #CoronaOutbreak…,en,Moscow region,False,Twitter for iPhone,5,0
580,,2020-03-14 12:22:35,MuthamaMwinzi,Has anyone seen  since the outbreak of #coronaInkenyayesterday i have not heard from her.😂😂😂😂😂😂😂,en,Nairobi,False,Twitter for Android,0,2
581,,2020-03-14 12:22:33,UshirikianoKe, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,PLANET EARTH ,False,Twitter for Android,254,0
582,,2020-03-14 12:22:32,Wishfmradio,"Rwanda, Namibia Confirm First Cases of Coronavirus.-Rwanda and Namibia have confirmed their first cases of coronav… ",en,Kenya,False,Twitter Web App,0,0
583,,2020-03-14 12:22:20,_skulz, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,"Nairobi, Kenya",False,Twitter Web App,328,0
584,,2020-03-14 12:22:18,JKatiba, Stay safe.Meanwhile Gargling ni kufanya Groooooo  Groooooo .Hope you feel me #covid19kenya #coronaInkenya #rongai …,en,,False,Twitter for Android,34,0
585,,2020-03-14 12:22:07,Tunechi55293867, Who is fooling who?Why would the government LIE! Why would this lady LIE!Jane knows her itinerary and it’s what CS Kagwe…,en,,False,Twitter for Android,115,0
586,,2020-03-14 12:22:01,CynthiaNjeri3, Anyone else seeing this!!!? #covid19kenya #coronaInkenya ,en,,False,Twitter for Android,34,0
587,,2020-03-14 12:21:53,gathu_benson, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,Kenya,False,Twitter for Android,328,0
588,,2020-03-14 12:21:39,TheDonSanto," Klassik Nation to drop it's first single. Master General Ben Gumo said, ""fans should expect nothing but a masterpiece.…",en,KLASSIK HQ,False,Twitter for Android,2,0
589,,2020-03-14 12:21:29,KenyaBankers, You don’t have to stand on long and crowded lines to access your cash in the banking hall #KeepCalmGoDigitalBanking Le…,en,Nairobi,True,Twitter for Android,4,0
590,,2020-03-14 12:21:28,rodgersodinga_, How my country Kenya is hiding from Corona Virus Pandemic 🤣🤣🤣💦 #covid19kenya #coronaInkenya #RepentNowNations Rwanda ht…,en,"Lakeside City Of Kisumu, Kenya",False,Twitter for Android,4,0
591,,2020-03-14 12:21:25,MmojaLowro,"Raila Odinga is a Buffalo Soldier, long life baba #rongai #coronaInkenya",en,"Nairobi, Kenya",False,Twitter for Android,0,0
592,,2020-03-14 12:20:50,omoshseba,#ROGAROGA what a man can do  woman can do better #covid19kenya #CoronaVirusUpdates  #GalaxyS20  #coronaInkenya… ,en,"Nairobi, Kenya",False,Twitter for Android,1,3
593,,2020-03-14 12:20:46,byronkenoly," Pastor Ng'ang'a should be serious for once ati ''Chronicle Virus"" imekuja Kenya........ #coronaInkenya#coronavirusinKenya http…",en,Nairobi,False,Twitter for Android,461,0
594,,2020-03-14 12:20:31,NuruMugambi, You don’t have to stand on long and crowded lines to access your cash in the banking hall #KeepCalmGoDigitalBanking Le…,en,Kenya,False,Twitter for iPhone,4,0
595,,2020-03-14 12:20:22,josecknyerere," Between the two , who do you trust/ gives credible information ?Re tweet 🔄 Lord Abraham Mutai Like ✔ Robert Alai #co…",en,KISII UNIVERSITY,False,Twitter for Android,33,0
596,,2020-03-14 12:19:53,samij49796535, Good Morning.. #coronaInkenya #CoronaVirusUpdates ,en,,False,Twitter Web App,618,0
597,,2020-03-14 12:19:51,dun200569, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,Nairobi,False,Twitter for Android,254,0
598,,2020-03-14 12:19:44,BettVickayz, 😂😂😂😂Raymond Reddington instructing Glen to to track down the creator of corona virus.. 😂😂He will probably find him in l…,en,"Kakamega, Kenya",False,Twitter for Android,14,0
599,,2020-03-14 12:19:29,DjChiwax, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,Nairobi Kenya,False,Twitter Web App,176,0
600,,2020-03-14 12:19:22,Arnoldwangs,You don’t have to stand on long and crowded lines to access your cash in the banking hall… ,en,"Nairobi,Kenya",False,Twitter for iPhone,4,5
601,,2020-03-14 12:19:18,shoseaika, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,Pang'ang'a Inc.,False,Twitter for Android,328,0
602,,2020-03-14 12:19:09,appachee, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,"Nairobi, Kenya",False,Twitter for Android,254,0
603,,2020-03-14 12:19:06,Marvin_MMark, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,,False,Twitter for Android,328,0
604,,2020-03-14 12:19:03,Wanjara4,#coronaInkenya 😂😂😂 ,und,Eastlando massive,False,Twitter for Android,0,0
605,,2020-03-14 12:19:03,SugarShack19, One word for our Own British government #coronavirus #coronaUK #COVID_19uk #COVIDー19 #Covid_19 #QuarantineAndChill #Quarant…,en,"Paris, France",False,Twitter for iPhone,13,0
606,,2020-03-14 12:19:03,VM_mutuku, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,"Mombasa , Kenya",False,Twitter for Android,176,0
607,,2020-03-14 12:18:25,AgribusinessKe_, When you use all your money to buy hundreds of cartons of hand sanitizer and boxes of tissue to use for #coronaInkenya but…,en,Kenya,False,Twitter for Android,25,0
608,,2020-03-14 12:18:24,mohama__ke, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,"Nairobi, Kenya",False,Twitter for iPhone,328,0
609,,2020-03-14 12:18:21,denise_mrex, This is an unfair attack 😥😥😥Kalenjins were just panicking like everyone else! 😂#Covid19Kenya #CoronaInKenya#CoronaVirusUpd…,en,Mars,False,Twitter for iPhone,17,0
610,,2020-03-14 12:18:19,edykirimi, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,+254,False,Twitter for Android,328,0
611,,2020-03-14 12:17:52,monsieur_adede, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,"nairobi,kenya",False,Twitter Web App,254,0
612,,2020-03-14 12:17:41,kitonga_abel, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,,False,Twitter for Android,176,0
613,,2020-03-14 12:17:36,KGLLife,"HOUSE FOR SALE IN KACYIRU AT 130M  via  #SaturdayMotivation, #SaturdayVibes,… ",in,Rwanda,False,Twitter for Android,0,0
614,,2020-03-14 12:16:58,MithikaRoy1, Who is fooling who?Why would the government LIE! Why would this lady LIE!Jane knows her itinerary and it’s what CS Kagwe…,en,,False,Twitter for Android,115,0
615,,2020-03-14 12:16:39,Kulunduibrahim, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,"Nairobi, Kenya",False,Twitter for Android,176,0
616,,2020-03-14 12:16:37,marutilo, When you use all your money to buy hundreds of cartons of hand sanitizer and boxes of tissue to use for #coronaInkenya but…,en,Eldoret  Kenya,False,Twitter for Android,25,0
617,,2020-03-14 12:16:37,mogereduke20, 😂😂😂😂Raymond Reddington instructing Glen to to track down the creator of corona virus.. 😂😂He will probably find him in l…,en,"Nyamira, Kenya",False,Twitter for Android,14,0
618,,2020-03-14 12:16:30,_BYRON99, Stay safe.Meanwhile Gargling ni kufanya Groooooo  Groooooo .Hope you feel me #covid19kenya #coronaInkenya #rongai …,en,"Michigan Center, MI",False,Twitter for Android,34,0
619,,2020-03-14 12:16:28,bmachairman,Do not allow other people to infect you with MEDIOCRITY. #nabiiquotes #covid19kenya #coronaInkenya #CoronaVirusUpdates,en,Nairobi,False,Twitter for Android,0,0
620,,2020-03-14 12:16:07,Denis62529211, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,,False,Twitter for Android,176,0
621,,2020-03-14 12:16:04,ogneva1973, 📈 The Coronavirus' evolution over time #COVID19 #coronavirus #CoronaVirusUpdates #CoronaVirusItaly #COVIDー19 #CoronaOutbreak…,en,"Новосибирск, Новосибирская область",False,Twitter Web App,5,0
622,,2020-03-14 12:15:55,mogereduke20, Cyrus oguna anakula moto ya nini?Track down and arrest the person who started that story and show us patient 0 recovering…,en,"Nyamira, Kenya",False,Twitter for Android,4,0
623,,2020-03-14 12:15:48,masikawanjala1, Stay safe.Meanwhile Gargling ni kufanya Groooooo  Groooooo .Hope you feel me #covid19kenya #coronaInkenya #rongai …,en,Santa,False,Twitter for Android,34,0
624,,2020-03-14 12:15:45,mogereduke20, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,"Nyamira, Kenya",False,Twitter for Android,328,0
625,,2020-03-14 12:15:33,DarioWizzie, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,"Nairobi, Kenya",False,Twitter for Android,254,0
626,,2020-03-14 12:15:13,briansashabanks,Imagine naomba Dame number ananipea za GOTV customer care 😥😥 women are wicked 🏃🏃#covid19kenya #KOTLoyals #KOTLoyalsOnly #coronaInkenya,en,"Nakuru, Kenya",False,Twitter for Android,1,2
627,,2020-03-14 12:14:54,JullyMoraa,"Rwanda, Namibia confirm #coronavirus and join 18 others in Africa #CoronaVirusUpdates #coronaInkenya… ",en,Nairobi,False,Twitter Web App,0,1
628,,2020-03-14 12:14:54,achancard,#Burundi #Abatwip Mbe twatu mask two kunazuru batugurira he I ?Kubera izi grippe numva irya nino c'est… ,ro,BURUNDI,False,Twitter for Android,0,0
629,,2020-03-14 12:14:42,ItsOnyango," CORONOVIRUS: GOVT suspends non-essential travel by public officers to any destination outside Kenya, whether on officia…",en,Kenya 🇰🇪,False,Twitter for Android,35,0
630,,2020-03-14 12:14:13,Katekruchkin, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,,False,Twitter for Android,254,0
631,,2020-03-14 12:14:10,vick_achacha, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,"Nairobi, Kenya",False,Twitter for Android,176,0
632,,2020-03-14 12:14:07,aboladejohn_, A week without BBI rally very Boring.Who else feels it 😮#covid19kenya as costed us.#coronaInkenya,en,searching...,False,Twitter for Android,5,0
633,,2020-03-14 12:14:02,aboladejohn_, Stay safe.Meanwhile Gargling ni kufanya Groooooo  Groooooo .Hope you feel me #covid19kenya #coronaInkenya #rongai …,en,searching...,False,Twitter for Android,34,0
634,,2020-03-14 12:13:29,ti_mutai, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,Kenya,False,Twitter Web Client,328,0
635,,2020-03-14 12:13:19,Scanti12, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,"Obuasi, Ghana",False,Twitter for Android,176,0
636,,2020-03-14 12:13:12,stevecollins240,"This system is playing with our minds, huh?!  Jana kuna corona leo hakuna?? What exactly do you want? #covid19kenya… ",en,Kenya,False,Twitter for Android,0,2
637,,2020-03-14 12:13:09,Elseomambea,Vile napenda uso wangu yani haipiti dakika tano sijaushika #covid19kenya Yani inanipa wakati mgumu sana kusahu ndio… ,tl,voi,False,Twitter for Android,0,0
638,,2020-03-14 12:12:53,kimathikelvin9, We are live! #SportsFinale!Join us for your go to sports show only on ! …,en,nairobi,False,Twitter Web App,3,0
639,,2020-03-14 12:12:52,JullyMoraa, This is getting out of hand for Africans. I thought we were immune against #COVID19 . Let's hope what… ,en,Nairobi,False,Twitter Web App,0,0
640,,2020-03-14 12:12:48,Nactypixels, Till now....Jamaica has not recorded any case about CORONA virus💪💪💪🙄🙄Are you thinking what am thinking#coronaInkenya…,en,,False,Twitter for Android,114,0
641,,2020-03-14 12:12:45,amanacouth, Good Morning.. #coronaInkenya #CoronaVirusUpdates ,en,,False,Twitter for iPhone,618,0
642,,2020-03-14 12:12:45,kimathikelvin9, #SportsFinale is coming to you live at exactly 2.00 PM only on Switch TV. #coronaInkenya   …,en,nairobi,False,Twitter Web App,1,0
643,,2020-03-14 12:12:39,OgaraJnr, BUNGOMA COUNTY CORONA HOTLINESWe have a set up an emergency line 0755 838835 / 0726 323112 to allow us act quickly an…,en,"Nairobi, Kenya",False,Twitter for Android,1,0
644,,2020-03-14 12:12:28,Arcndege, Did the Kenyan government fake the claims to get donor funding? That's what everyone is saying the Kenyan government is doi…,en,country with a Rail to nowhere,False,Twitter for Android,143,0
645,,2020-03-14 12:12:25,cosmas_mwaka,"For the first time China has something origianal, The CORONAVIRUS which has stopped almost everything in the world… ",en,,False,Twitter for Android,0,2
646,,2020-03-14 12:12:06,mwangafi, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,Kenya,False,Twitter Web App,254,0
647,,2020-03-14 12:11:51,KarimiKagwe," For those of us who frequently use public transport or have colleagues who use it, how can we better protect ourselves consid…",en,"Nairobi, Kenya",False,Twitter for Android,3,0
